187 	 852 	 733 	 472 
188 	 830 	 728 	 352 
185 	 827 	 758 	 504 
186 	 802 	 725 	 606 
187 	 852 	 752 	 601 
188 	 830 	 747 	 407 
189 	 818 	 718 	 386 
190 	 823 	 711 	 311 
191 	 846 	 739 	 432 
192 	 831 	 716 	 322 
189 	 818 	 742 	 451 
190 	 823 	 741 	 575 
191 	 846 	 752 	 582 
192 	 831 	 729 	 373 
185 	 827 	 784 	 541 
186 	 802 	 755 	 638 
187 	 852 	 785 	 683 
188 	 830 	 786 	 711 
189 	 818 	 778 	 632 
190 	 823 	 777 	 630 
191 	 846 	 809 	 626 
192 	 831 	 802 	 417 
177 	 808 	 876 	 547 
178 	 811 	 874 	 641 
179 	 851 	 885 	 729 
180 	 819 	 855 	 696 
181 	 805 	 832 	 715 
182 	 834 	 860 	 720 
183 	 853 	 898 	 747 
184 	 841 	 915 	 742 
185 	 827 	 904 	 732 
186 	 802 	 904 	 705 
187 	 852 	 949 	 731 
188 	 830 	 964 	 755 
189 	 818 	 950 	 663 
190 	 823 	 953 	 654 
191 	 846 	 982 	 650 
192 	 831 	 958 	 453 
193 	 817 	 715 	 350 
194 	 818 	 721 	 313 
195 	 839 	 746 	 412 
196 	 820 	 732 	 308 
193 	 817 	 730 	 418 
194 	 818 	 734 	 561 
195 	 839 	 760 	 540 
196 	 820 	 747 	 362 
197 	 802 	 732 	 353 
198 	 797 	 721 	 291 
199 	 814 	 746 	 359 
200 	 844 	 765 	 296 
197 	 802 	 749 	 419 
198 	 797 	 736 	 502 
199 	 814 	 754 	 482 
200 	 844 	 774 	 340 
193 	 817 	 748 	 451 
194 	 818 	 756 	 598 
195 	 839 	 784 	 620 
196 	 820 	 772 	 607 
197 	 802 	 771 	 599 
198 	 797 	 758 	 563 
199 	 814 	 785 	 522 
200 	 844 	 817 	 393 
201 	 805 	 737 	 371 
202 	 810 	 751 	 282 
203 	 819 	 771 	 372 
204 	 835 	 781 	 282 
201 	 805 	 756 	 434 
202 	 810 	 768 	 528 
203 	 819 	 790 	 532 
204 	 835 	 801 	 338 
205 	 808 	 757 	 368 
206 	 816 	 763 	 289 
207 	 801 	 752 	 349 
208 	 836 	 778 	 263 
205 	 808 	 777 	 428 
206 	 816 	 787 	 514 
